week_start_date,week_end_date,employee_id,credits_used,sessions
02-02-2026,08-02-2026,NSF100428,"{""total_credits"":58,""Chat"":{""total_credits"":26,""LLM-instant"":22,""LLM-thinking"":3,""LLM-pro"":1},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":29,""LLM-instant"":2,""LLM-thinking"":8,""LLM-pro"":19}}",9
02-02-2026,08-02-2026,NSF100430,"{""total_credits"":58,""Chat"":{""total_credits"":25,""LLM-instant"":18,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":8,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":1},""Coding IDE"":{""total_credits"":25,""LLM-instant"":5,""LLM-thinking"":11,""LLM-pro"":9}}",10
02-02-2026,08-02-2026,NSF100431,"{""total_credits"":121,""Chat"":{""total_credits"":41,""LLM-instant"":33,""LLM-thinking"":5,""LLM-pro"":3},""Excel"":{""total_credits"":20,""LLM-instant"":4,""LLM-thinking"":10,""LLM-pro"":6},""Coding IDE"":{""total_credits"":60,""LLM-instant"":10,""LLM-thinking"":15,""LLM-pro"":35}}",21
02-02-2026,08-02-2026,NSF100432,"{""total_credits"":208,""Chat"":{""total_credits"":103,""LLM-instant"":78,""LLM-thinking"":17,""LLM-pro"":8},""Excel"":{""total_credits"":16,""LLM-instant"":3,""LLM-thinking"":8,""LLM-pro"":5},""Coding IDE"":{""total_credits"":89,""LLM-instant"":10,""LLM-thinking"":34,""LLM-pro"":45}}",43
02-02-2026,08-02-2026,NSF100433,"{""total_credits"":47,""Chat"":{""total_credits"":24,""LLM-instant"":20,""LLM-thinking"":2,""LLM-pro"":2},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":19,""LLM-instant"":3,""LLM-thinking"":8,""LLM-pro"":8}}",5
02-02-2026,08-02-2026,NSF100434,"{""total_credits"":74,""Chat"":{""total_credits"":34,""LLM-instant"":24,""LLM-thinking"":9,""LLM-pro"":1},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":35,""LLM-instant"":4,""LLM-thinking"":15,""LLM-pro"":16}}",7
02-02-2026,08-02-2026,NSF100437,"{""total_credits"":399,""Chat"":{""total_credits"":159,""LLM-instant"":120,""LLM-thinking"":31,""LLM-pro"":8},""Excel"":{""total_credits"":64,""LLM-instant"":17,""LLM-thinking"":29,""LLM-pro"":18},""Coding IDE"":{""total_credits"":176,""LLM-instant"":15,""LLM-thinking"":79,""LLM-pro"":82}}",29
02-02-2026,08-02-2026,NSF100439,"{""total_credits"":325,""Chat"":{""total_credits"":130,""LLM-instant"":99,""LLM-thinking"":26,""LLM-pro"":5},""Excel"":{""total_credits"":21,""LLM-instant"":5,""LLM-thinking"":10,""LLM-pro"":6},""Coding IDE"":{""total_credits"":174,""LLM-instant"":24,""LLM-thinking"":65,""LLM-pro"":85}}",26
02-02-2026,08-02-2026,NSF100440,"{""total_credits"":331,""Chat"":{""total_credits"":142,""LLM-instant"":110,""LLM-thinking"":25,""LLM-pro"":7},""Excel"":{""total_credits"":38,""LLM-instant"":12,""LLM-thinking"":16,""LLM-pro"":10},""Coding IDE"":{""total_credits"":151,""LLM-instant"":5,""LLM-thinking"":63,""LLM-pro"":83}}",36
02-02-2026,08-02-2026,NSF100442,"{""total_credits"":331,""Chat"":{""total_credits"":118,""LLM-instant"":91,""LLM-thinking"":25,""LLM-pro"":2},""Excel"":{""total_credits"":56,""LLM-instant"":20,""LLM-thinking"":27,""LLM-pro"":9},""Coding IDE"":{""total_credits"":157,""LLM-instant"":8,""LLM-thinking"":77,""LLM-pro"":72}}",37
02-02-2026,08-02-2026,NSF100444,"{""total_credits"":179,""Chat"":{""total_credits"":82,""LLM-instant"":63,""LLM-thinking"":17,""LLM-pro"":2},""Excel"":{""total_credits"":21,""LLM-instant"":7,""LLM-thinking"":9,""LLM-pro"":5},""Coding IDE"":{""total_credits"":76,""LLM-instant"":9,""LLM-thinking"":40,""LLM-pro"":27}}",13
02-02-2026,08-02-2026,NSF100446,"{""total_credits"":70,""Chat"":{""total_credits"":35,""LLM-instant"":28,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":7,""LLM-instant"":3,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":28,""LLM-instant"":3,""LLM-thinking"":13,""LLM-pro"":12}}",8
02-02-2026,08-02-2026,NSF100447,"{""total_credits"":379,""Chat"":{""total_credits"":106,""LLM-instant"":65,""LLM-thinking"":24,""LLM-pro"":17},""Excel"":{""total_credits"":37,""LLM-instant"":15,""LLM-thinking"":12,""LLM-pro"":10},""Coding IDE"":{""total_credits"":236,""LLM-instant"":34,""LLM-thinking"":104,""LLM-pro"":98}}",28
02-02-2026,08-02-2026,NSF100448,"{""total_credits"":4,""Chat"":{""total_credits"":2,""LLM-instant"":2,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",3
02-02-2026,08-02-2026,NSF100450,"{""total_credits"":227,""Chat"":{""total_credits"":100,""LLM-instant"":83,""LLM-thinking"":12,""LLM-pro"":5},""Excel"":{""total_credits"":20,""LLM-instant"":6,""LLM-thinking"":8,""LLM-pro"":6},""Coding IDE"":{""total_credits"":107,""LLM-instant"":14,""LLM-thinking"":39,""LLM-pro"":54}}",32
02-02-2026,08-02-2026,NSF100453,"{""total_credits"":93,""Chat"":{""total_credits"":39,""LLM-instant"":31,""LLM-thinking"":5,""LLM-pro"":3},""Excel"":{""total_credits"":16,""LLM-instant"":5,""LLM-thinking"":8,""LLM-pro"":3},""Coding IDE"":{""total_credits"":38,""LLM-instant"":5,""LLM-thinking"":16,""LLM-pro"":17}}",14
02-02-2026,08-02-2026,NSF100454,"{""total_credits"":114,""Chat"":{""total_credits"":61,""LLM-instant"":47,""LLM-thinking"":13,""LLM-pro"":1},""Excel"":{""total_credits"":15,""LLM-instant"":8,""LLM-thinking"":5,""LLM-pro"":2},""Coding IDE"":{""total_credits"":38,""LLM-instant"":4,""LLM-thinking"":14,""LLM-pro"":20}}",17
02-02-2026,08-02-2026,NSF100455,"{""total_credits"":87,""Chat"":{""total_credits"":45,""LLM-instant"":37,""LLM-thinking"":7,""LLM-pro"":1},""Excel"":{""total_credits"":7,""LLM-instant"":3,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":35,""LLM-instant"":3,""LLM-thinking"":16,""LLM-pro"":16}}",10
02-02-2026,08-02-2026,NSF100456,"{""total_credits"":492,""Chat"":{""total_credits"":183,""LLM-instant"":162,""LLM-thinking"":20,""LLM-pro"":1},""Excel"":{""total_credits"":59,""LLM-instant"":18,""LLM-thinking"":31,""LLM-pro"":10},""Coding IDE"":{""total_credits"":250,""LLM-instant"":52,""LLM-thinking"":89,""LLM-pro"":109}}",35
02-02-2026,08-02-2026,NSF100458,"{""total_credits"":4,""Chat"":{""total_credits"":3,""LLM-instant"":2,""LLM-thinking"":1,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0}}",1
02-02-2026,08-02-2026,NSF100459,"{""total_credits"":187,""Chat"":{""total_credits"":81,""LLM-instant"":58,""LLM-thinking"":20,""LLM-pro"":3},""Excel"":{""total_credits"":20,""LLM-instant"":7,""LLM-thinking"":7,""LLM-pro"":6},""Coding IDE"":{""total_credits"":86,""LLM-instant"":7,""LLM-thinking"":49,""LLM-pro"":30}}",35
02-02-2026,08-02-2026,NSF100460,"{""total_credits"":85,""Chat"":{""total_credits"":37,""LLM-instant"":31,""LLM-thinking"":6,""LLM-pro"":0},""Excel"":{""total_credits"":9,""LLM-instant"":4,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":39,""LLM-instant"":6,""LLM-thinking"":19,""LLM-pro"":14}}",5
02-02-2026,08-02-2026,NSF100462,"{""total_credits"":88,""Chat"":{""total_credits"":32,""LLM-instant"":26,""LLM-thinking"":5,""LLM-pro"":1},""Excel"":{""total_credits"":14,""LLM-instant"":7,""LLM-thinking"":6,""LLM-pro"":1},""Coding IDE"":{""total_credits"":42,""LLM-instant"":6,""LLM-thinking"":15,""LLM-pro"":21}}",6
02-02-2026,08-02-2026,NSF100463,"{""total_credits"":73,""Chat"":{""total_credits"":31,""LLM-instant"":21,""LLM-thinking"":6,""LLM-pro"":4},""Excel"":{""total_credits"":9,""LLM-instant"":3,""LLM-thinking"":3,""LLM-pro"":3},""Coding IDE"":{""total_credits"":33,""LLM-instant"":3,""LLM-thinking"":10,""LLM-pro"":20}}",4
02-02-2026,08-02-2026,NSF100466,"{""total_credits"":49,""Chat"":{""total_credits"":24,""LLM-instant"":17,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":20,""LLM-instant"":3,""LLM-thinking"":8,""LLM-pro"":9}}",5
02-02-2026,08-02-2026,NSF100468,"{""total_credits"":179,""Chat"":{""total_credits"":98,""LLM-instant"":75,""LLM-thinking"":19,""LLM-pro"":4},""Excel"":{""total_credits"":8,""LLM-instant"":2,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":73,""LLM-instant"":10,""LLM-thinking"":28,""LLM-pro"":35}}",18
02-02-2026,08-02-2026,NSF100469,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100471,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100472,"{""total_credits"":37,""Chat"":{""total_credits"":16,""LLM-instant"":13,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":17,""LLM-instant"":1,""LLM-thinking"":7,""LLM-pro"":9}}",9
02-02-2026,08-02-2026,NSF100474,"{""total_credits"":276,""Chat"":{""total_credits"":140,""LLM-instant"":108,""LLM-thinking"":29,""LLM-pro"":3},""Excel"":{""total_credits"":37,""LLM-instant"":10,""LLM-thinking"":14,""LLM-pro"":13},""Coding IDE"":{""total_credits"":99,""LLM-instant"":13,""LLM-thinking"":39,""LLM-pro"":47}}",34
02-02-2026,08-02-2026,NSF100475,"{""total_credits"":79,""Chat"":{""total_credits"":41,""LLM-instant"":33,""LLM-thinking"":4,""LLM-pro"":4},""Excel"":{""total_credits"":6,""LLM-instant"":3,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":32,""LLM-instant"":4,""LLM-thinking"":11,""LLM-pro"":17}}",8
02-02-2026,08-02-2026,NSF100477,"{""total_credits"":21,""Chat"":{""total_credits"":9,""LLM-instant"":7,""LLM-thinking"":2,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":2,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":9,""LLM-instant"":1,""LLM-thinking"":4,""LLM-pro"":4}}",4
02-02-2026,08-02-2026,NSF100478,"{""total_credits"":425,""Chat"":{""total_credits"":184,""LLM-instant"":144,""LLM-thinking"":24,""LLM-pro"":16},""Excel"":{""total_credits"":42,""LLM-instant"":12,""LLM-thinking"":20,""LLM-pro"":10},""Coding IDE"":{""total_credits"":199,""LLM-instant"":31,""LLM-thinking"":80,""LLM-pro"":88}}",37
02-02-2026,08-02-2026,NSF100481,"{""total_credits"":232,""Chat"":{""total_credits"":95,""LLM-instant"":63,""LLM-thinking"":25,""LLM-pro"":7},""Excel"":{""total_credits"":30,""LLM-instant"":11,""LLM-thinking"":12,""LLM-pro"":7},""Coding IDE"":{""total_credits"":107,""LLM-instant"":12,""LLM-thinking"":38,""LLM-pro"":57}}",40
02-02-2026,08-02-2026,NSF100482,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100484,"{""total_credits"":120,""Chat"":{""total_credits"":48,""LLM-instant"":36,""LLM-thinking"":10,""LLM-pro"":2},""Excel"":{""total_credits"":11,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":3},""Coding IDE"":{""total_credits"":61,""LLM-instant"":7,""LLM-thinking"":30,""LLM-pro"":24}}",14
02-02-2026,08-02-2026,NSF100485,"{""total_credits"":412,""Chat"":{""total_credits"":167,""LLM-instant"":103,""LLM-thinking"":37,""LLM-pro"":27},""Excel"":{""total_credits"":63,""LLM-instant"":13,""LLM-thinking"":31,""LLM-pro"":19},""Coding IDE"":{""total_credits"":182,""LLM-instant"":8,""LLM-thinking"":58,""LLM-pro"":116}}",39
02-02-2026,08-02-2026,NSF100488,"{""total_credits"":74,""Chat"":{""total_credits"":36,""LLM-instant"":29,""LLM-thinking"":5,""LLM-pro"":2},""Excel"":{""total_credits"":9,""LLM-instant"":4,""LLM-thinking"":4,""LLM-pro"":1},""Coding IDE"":{""total_credits"":29,""LLM-instant"":4,""LLM-thinking"":13,""LLM-pro"":12}}",4
02-02-2026,08-02-2026,NSF100490,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100492,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100493,"{""total_credits"":150,""Chat"":{""total_credits"":64,""LLM-instant"":45,""LLM-thinking"":17,""LLM-pro"":2},""Excel"":{""total_credits"":16,""LLM-instant"":6,""LLM-thinking"":8,""LLM-pro"":2},""Coding IDE"":{""total_credits"":70,""LLM-instant"":7,""LLM-thinking"":33,""LLM-pro"":30}}",15
02-02-2026,08-02-2026,NSF100494,"{""total_credits"":251,""Chat"":{""total_credits"":89,""LLM-instant"":74,""LLM-thinking"":8,""LLM-pro"":7},""Excel"":{""total_credits"":34,""LLM-instant"":11,""LLM-thinking"":14,""LLM-pro"":9},""Coding IDE"":{""total_credits"":128,""LLM-instant"":13,""LLM-thinking"":54,""LLM-pro"":61}}",42
02-02-2026,08-02-2026,NSF100495,"{""total_credits"":395,""Chat"":{""total_credits"":139,""LLM-instant"":112,""LLM-thinking"":26,""LLM-pro"":1},""Excel"":{""total_credits"":54,""LLM-instant"":20,""LLM-thinking"":25,""LLM-pro"":9},""Coding IDE"":{""total_credits"":202,""LLM-instant"":39,""LLM-thinking"":83,""LLM-pro"":80}}",30
02-02-2026,08-02-2026,NSF100499,"{""total_credits"":49,""Chat"":{""total_credits"":21,""LLM-instant"":18,""LLM-thinking"":3,""LLM-pro"":0},""Excel"":{""total_credits"":10,""LLM-instant"":4,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":18,""LLM-instant"":3,""LLM-thinking"":8,""LLM-pro"":7}}",10
02-02-2026,08-02-2026,NSF100503,"{""total_credits"":194,""Chat"":{""total_credits"":85,""LLM-instant"":68,""LLM-thinking"":15,""LLM-pro"":2},""Excel"":{""total_credits"":15,""LLM-instant"":3,""LLM-thinking"":8,""LLM-pro"":4},""Coding IDE"":{""total_credits"":94,""LLM-instant"":10,""LLM-thinking"":33,""LLM-pro"":51}}",34
02-02-2026,08-02-2026,NSF100504,"{""total_credits"":85,""Chat"":{""total_credits"":30,""LLM-instant"":24,""LLM-thinking"":6,""LLM-pro"":0},""Excel"":{""total_credits"":10,""LLM-instant"":4,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":45,""LLM-instant"":3,""LLM-thinking"":21,""LLM-pro"":21}}",7
02-02-2026,08-02-2026,NSF100506,"{""total_credits"":219,""Chat"":{""total_credits"":88,""LLM-instant"":66,""LLM-thinking"":21,""LLM-pro"":1},""Excel"":{""total_credits"":22,""LLM-instant"":7,""LLM-thinking"":10,""LLM-pro"":5},""Coding IDE"":{""total_credits"":109,""LLM-instant"":7,""LLM-thinking"":42,""LLM-pro"":60}}",43
02-02-2026,08-02-2026,NSF100510,"{""total_credits"":281,""Chat"":{""total_credits"":154,""LLM-instant"":113,""LLM-thinking"":36,""LLM-pro"":5},""Excel"":{""total_credits"":28,""LLM-instant"":10,""LLM-thinking"":12,""LLM-pro"":6},""Coding IDE"":{""total_credits"":99,""LLM-instant"":8,""LLM-thinking"":54,""LLM-pro"":37}}",24
02-02-2026,08-02-2026,NSF100511,"{""total_credits"":2,""Chat"":{""total_credits"":1,""LLM-instant"":1,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0}}",2
02-02-2026,08-02-2026,NSF100515,"{""total_credits"":100,""Chat"":{""total_credits"":45,""LLM-instant"":32,""LLM-thinking"":11,""LLM-pro"":2},""Excel"":{""total_credits"":13,""LLM-instant"":3,""LLM-thinking"":6,""LLM-pro"":4},""Coding IDE"":{""total_credits"":42,""LLM-instant"":3,""LLM-thinking"":16,""LLM-pro"":23}}",11
02-02-2026,08-02-2026,NSF100516,"{""total_credits"":158,""Chat"":{""total_credits"":78,""LLM-instant"":61,""LLM-thinking"":17,""LLM-pro"":0},""Excel"":{""total_credits"":19,""LLM-instant"":5,""LLM-thinking"":9,""LLM-pro"":5},""Coding IDE"":{""total_credits"":61,""LLM-instant"":11,""LLM-thinking"":28,""LLM-pro"":22}}",19
02-02-2026,08-02-2026,NSF100518,"{""total_credits"":518,""Chat"":{""total_credits"":232,""LLM-instant"":148,""LLM-thinking"":68,""LLM-pro"":16},""Excel"":{""total_credits"":79,""LLM-instant"":30,""LLM-thinking"":35,""LLM-pro"":14},""Coding IDE"":{""total_credits"":207,""LLM-instant"":33,""LLM-thinking"":80,""LLM-pro"":94}}",29
02-02-2026,08-02-2026,NSF100519,"{""total_credits"":69,""Chat"":{""total_credits"":32,""LLM-instant"":24,""LLM-thinking"":6,""LLM-pro"":2},""Excel"":{""total_credits"":8,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":1},""Coding IDE"":{""total_credits"":29,""LLM-instant"":3,""LLM-thinking"":16,""LLM-pro"":10}}",8
02-02-2026,08-02-2026,NSF100523,"{""total_credits"":52,""Chat"":{""total_credits"":24,""LLM-instant"":18,""LLM-thinking"":5,""LLM-pro"":1},""Excel"":{""total_credits"":6,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":22,""LLM-instant"":4,""LLM-thinking"":11,""LLM-pro"":7}}",5
02-02-2026,08-02-2026,NSF100524,"{""total_credits"":60,""Chat"":{""total_credits"":29,""LLM-instant"":22,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":9,""LLM-instant"":2,""LLM-thinking"":5,""LLM-pro"":2},""Coding IDE"":{""total_credits"":22,""LLM-instant"":3,""LLM-thinking"":9,""LLM-pro"":10}}",6
02-02-2026,08-02-2026,NSF100525,"{""total_credits"":32,""Chat"":{""total_credits"":13,""LLM-instant"":10,""LLM-thinking"":2,""LLM-pro"":1},""Excel"":{""total_credits"":6,""LLM-instant"":3,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":13,""LLM-instant"":1,""LLM-thinking"":7,""LLM-pro"":5}}",1
02-02-2026,08-02-2026,NSF100527,"{""total_credits"":78,""Chat"":{""total_credits"":36,""LLM-instant"":26,""LLM-thinking"":9,""LLM-pro"":1},""Excel"":{""total_credits"":7,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":35,""LLM-instant"":5,""LLM-thinking"":13,""LLM-pro"":17}}",9
02-02-2026,08-02-2026,NSF100531,"{""total_credits"":50,""Chat"":{""total_credits"":22,""LLM-instant"":15,""LLM-thinking"":4,""LLM-pro"":3},""Excel"":{""total_credits"":5,""LLM-instant"":1,""LLM-thinking"":3,""LLM-pro"":1},""Coding IDE"":{""total_credits"":23,""LLM-instant"":2,""LLM-thinking"":6,""LLM-pro"":15}}",8
02-02-2026,08-02-2026,NSF100533,"{""total_credits"":59,""Chat"":{""total_credits"":29,""LLM-instant"":23,""LLM-thinking"":6,""LLM-pro"":0},""Excel"":{""total_credits"":6,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":2},""Coding IDE"":{""total_credits"":24,""LLM-instant"":2,""LLM-thinking"":13,""LLM-pro"":9}}",9
02-02-2026,08-02-2026,NSF100535,"{""total_credits"":86,""Chat"":{""total_credits"":39,""LLM-instant"":32,""LLM-thinking"":4,""LLM-pro"":3},""Excel"":{""total_credits"":7,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":40,""LLM-instant"":6,""LLM-thinking"":16,""LLM-pro"":18}}",4
02-02-2026,08-02-2026,NSF100538,"{""total_credits"":59,""Chat"":{""total_credits"":25,""LLM-instant"":21,""LLM-thinking"":4,""LLM-pro"":0},""Excel"":{""total_credits"":8,""LLM-instant"":2,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":26,""LLM-instant"":6,""LLM-thinking"":14,""LLM-pro"":6}}",10
02-02-2026,08-02-2026,NSF100539,"{""total_credits"":55,""Chat"":{""total_credits"":29,""LLM-instant"":22,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":21,""LLM-instant"":1,""LLM-thinking"":9,""LLM-pro"":11}}",4
02-02-2026,08-02-2026,NSF100540,"{""total_credits"":283,""Chat"":{""total_credits"":146,""LLM-instant"":103,""LLM-thinking"":39,""LLM-pro"":4},""Excel"":{""total_credits"":21,""LLM-instant"":5,""LLM-thinking"":11,""LLM-pro"":5},""Coding IDE"":{""total_credits"":116,""LLM-instant"":14,""LLM-thinking"":54,""LLM-pro"":48}}",22
02-02-2026,08-02-2026,NSF100541,"{""total_credits"":144,""Chat"":{""total_credits"":69,""LLM-instant"":45,""LLM-thinking"":17,""LLM-pro"":7},""Excel"":{""total_credits"":20,""LLM-instant"":5,""LLM-thinking"":10,""LLM-pro"":5},""Coding IDE"":{""total_credits"":55,""LLM-instant"":3,""LLM-thinking"":25,""LLM-pro"":27}}",14
02-02-2026,08-02-2026,NSF100542,"{""total_credits"":86,""Chat"":{""total_credits"":31,""LLM-instant"":24,""LLM-thinking"":4,""LLM-pro"":3},""Excel"":{""total_credits"":13,""LLM-instant"":4,""LLM-thinking"":7,""LLM-pro"":2},""Coding IDE"":{""total_credits"":42,""LLM-instant"":5,""LLM-thinking"":19,""LLM-pro"":18}}",9
02-02-2026,08-02-2026,NSF100543,"{""total_credits"":45,""Chat"":{""total_credits"":23,""LLM-instant"":19,""LLM-thinking"":3,""LLM-pro"":1},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":17,""LLM-instant"":4,""LLM-thinking"":7,""LLM-pro"":6}}",6
02-02-2026,08-02-2026,NSF100548,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100553,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100559,"{""total_credits"":15,""Chat"":{""total_credits"":12,""LLM-instant"":10,""LLM-thinking"":2,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
02-02-2026,08-02-2026,NSF100560,"{""total_credits"":15,""Chat"":{""total_credits"":11,""LLM-instant"":10,""LLM-thinking"":1,""LLM-pro"":0},""Excel"":{""total_credits"":4,""LLM-instant"":2,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",3
02-02-2026,08-02-2026,NSF100561,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100566,"{""total_credits"":30,""Chat"":{""total_credits"":23,""LLM-instant"":17,""LLM-thinking"":5,""LLM-pro"":1},""Excel"":{""total_credits"":7,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",3
02-02-2026,08-02-2026,NSF100576,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
02-02-2026,08-02-2026,NSF100579,"{""total_credits"":79,""Chat"":{""total_credits"":59,""LLM-instant"":45,""LLM-thinking"":11,""LLM-pro"":3},""Excel"":{""total_credits"":20,""LLM-instant"":8,""LLM-thinking"":8,""LLM-pro"":4},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",10
